jtimberlake	957316276036096001	2018-01-27 13:16:00	957311000046284800	30Benjie30	Hello Twitter! #myfirstTweet
jtimberlake	641425895484456963	2015-09-08 21:40:25	157643138	rbruch2010	RT @TEDTalks: Helpful advice for anyone who wants to get promoted: http://t.co/E89UiJlj14
jtimberlake	641424364269895680	2015-09-08 21:34:20	157643138	rbruch2010	RT @FastCompany: What will be revealed at tomorrow's #AppleEvent? http://t.co/oRlUJe227P http://t.co/ZU8ve30lfk
jtimberlake	641424034652143616	2015-09-08 21:33:01	157643138	rbruch2010	RT @9NEWS: Peyton Manning surprises Denver 2nd graders http://t.co/xFgoWn1itS http://t.co/nJBQGFZrNe
jtimberlake	641423906021220352	2015-09-08 21:32:30	157643138	rbruch2010	RT @Adweek: Here are the year's 29 best media plans, from Always and Nike to Oreo and Taco Bell: http://t.co/bc2FxmXVi0 http://t.co/gjSaGoTâ¦
jtimberlake	641423562117640192	2015-09-08 21:31:08	157643138	rbruch2010	RT @WIRED: What to expect from Appleâs big event tomorrow http://t.co/iXrjdQV7Zl
jtimberlake	638172898730098689	2015-08-30 22:14:10	157643138	rbruch2010	RT @FortuneMagazine: This is the problem with McDonaldâs new digital self-service kiosks http://t.co/PB4yzYSjxh
jtimberlake	638172316673921024	2015-08-30 22:11:51	157643138	rbruch2010	RT @FastCompany: How Facebook M will hook us on shopping at Facebook: http://t.co/TOTqdhkALR http://t.co/kQPuAZPoNx
jtimberlake	638171453960114180	2015-08-30 22:08:25	157643138	rbruch2010	RT @UCLAWSoccer: FINAL: #UCLA 2, Wisconsin 1. UCLA goals scored by Gabbi Miranda & Amber Munerlyn. Bruins improve to 2-1. #pac12wsoc http:/â¦
jtimberlake	638171261458321410	2015-08-30 22:07:40	157643138	rbruch2010	RT @Forbes: "To be a great leader today, you first have to be an integrated human being." http://t.co/TeDGpxfEuN
jtimberlake	638170990049132544	2015-08-30 22:06:35	157643138	rbruch2010	RT @Broncos: A strength-and-weaknesses analysis after three preseason games http://t.co/Ty7X8OYV0c#SFvsDEN http://t.co/TNqqvcb79D
jtimberlake	638170825154297856	2015-08-30 22:05:56	157643138	rbruch2010	RT @WIRED: See the derelict theme park where Jurassic Worlds' dinos roam http://t.co/oocoXvkyKt http://t.co/vTdsEIEuKJ
jtimberlake	638170650016903168	2015-08-30 22:05:14	157643138	rbruch2010	RT @FastCompany: What if the milk container told you when milk was bad? http://t.co/MB423GsmKJ http://t.co/fMG8uoTAlM
jtimberlake	637038195184562176	2015-08-27 19:05:15	157643138	rbruch2010	RT @businessinsider: One out of every 7 people on earth used Facebook on Monday http://t.co/TiMYAgmKN5 http://t.co/jo2QVkQkIL
jtimberlake	637035966381752320	2015-08-27 18:56:24	157643138	rbruch2010	RT @espn: IndyCar drivers crossed the Golden Gate Bridge on Thursday in a motorcade honoring the late Justin Wilson. http://t.co/7zkgiTVF1S
jtimberlake	635619669513240576	2015-08-23 21:08:33	157643138	rbruch2010	RT @Broncos: â¢ 92 yards.â¢ Seven plays.â¢ Two minutes.â¢Â Game-winning TD. Siemian's final drive impresses http://t.co/HvaPKgNXhv http://tâ¦
jtimberlake	635609190124396544	2015-08-23 20:26:54	157643138	rbruch2010	RT @Broncos: "He's one of my all-time favorite athletes."@CarliLloyd likes #PeytonManning, too! http://t.co/1K2uivhYPi http://t.co/8ZpGz0â¦
jtimberlake	635587423255298048	2015-08-23 19:00:25	157643138	rbruch2010	RT @Forbes: Teslaâs innovation process is neither easy nor comfortable: http://t.co/zpr8zQnLtc http://t.co/3VAsL1VPAa
jtimberlake	635586867686166529	2015-08-23 18:58:12	157643138	rbruch2010	RT @FortuneMagazine: Googleâs humanoid robot takes a test walk http://t.co/h8scDFHXMl http://t.co/F6Bs27VzwS
jtimberlake	635581657739841536	2015-08-23 18:37:30	157643138	rbruch2010	RT @NFL: Only 18 days to go... #Kickoff2015 http://t.co/2GhABAfAVF
jtimberlake	634514004388483072	2015-08-20 19:55:02	157643138	rbruch2010	RT @Adweek: A ranking of the top dogs (literally) in entertainment: http://t.co/G0gTTUHdw0 http://t.co/2ZYEKj0eNJ
jtimberlake	634513612678299648	2015-08-20 19:53:28	157643138	rbruch2010	RT @TheEllenShow: Sending love to all the families and all the firefighters working so hard on these fires. Thank you for all you do.
jtimberlake	634513456557895682	2015-08-20 19:52:51	157643138	rbruch2010	RT @FastCompany: This ring is like a Wii on your finger: http://t.co/a7FYylQ2f6 http://t.co/bGYlbkaera
jtimberlake	634512825612902400	2015-08-20 19:50:20	157643138	rbruch2010	RT @richardbranson: Do you remember the Girl in the Picture? Now find out about the remarkable woman she became http://t.co/IkHofRnx8v httpâ¦
jtimberlake	634508946099863552	2015-08-20 19:34:56	157643138	rbruch2010	RT @NFL: Time to suit up... #BackToFootball http://t.co/yTvPBg0MiX
jtimberlake	634508610257711104	2015-08-20 19:33:35	157643138	rbruch2010	RT @FortuneMagazine: Media stocks tank again after analyst says TV business is broken http://t.co/lkYCxm6hPr
jtimberlake	632706018552737792	2015-08-15 20:10:44	157643138	rbruch2010	RT @FastCompany: Vail debuts Internet of Things-enabled ski slopes: http://t.co/3O1JMJsRfn http://t.co/STc88fc5r5
jtimberlake	632014658854100992	2015-08-13 22:23:31	157643138	rbruch2010	RT @adage: Cord-cutting ramps up as pay TV sees record subscriber losses http://t.co/1Eh5tzXVV9
jtimberlake	632014532303548418	2015-08-13 22:23:01	157643138	rbruch2010	RT @Adweek: Quiz: Do you remember what these jingles were trying to sell? http://t.co/YHpgS05zcB http://t.co/DjMCddJnC4
jtimberlake	632013524307476480	2015-08-13 22:19:01	157643138	rbruch2010	RT @Adweek: Pretty much everyone outside New England believes Tom Brady is guilty: http://t.co/J851GLIIB5 http://t.co/1SQri1QQOZ
jtimberlake	630922321834962944	2015-08-10 22:02:58	157643138	rbruch2010	RT @TomHall: Who's ready for the #iPhone7?ME!!!Launches on September 9:http://t.co/3RkQibfpjKhttp://t.co/rYWMp56lyV
jtimberlake	630920194316177408	2015-08-10 21:54:30	157643138	rbruch2010	RT @sdadich: Thereâs an Easter Egg in Larry Pageâs Alphabet Letter http://t.co/6Vj2Lxks7l via @WIRED
jtimberlake	630920037742813184	2015-08-10 21:53:53	157643138	rbruch2010	RT @UCLAAthletics: .@UCLAFootball check in at No. 11. #BruinRevolution #GoBruins  https://t.co/4qfd17yXjY
jtimberlake	630919894696071168	2015-08-10 21:53:19	157643138	rbruch2010	RT @WIRED: Facebook is not a real threat to YouTube... yet http://t.co/JXp44jRlVe
jtimberlake	630919787691003904	2015-08-10 21:52:53	157643138	rbruch2010	RT @UCLAAthletics: .@BrettHundley17 heeding @AaronRodgers12 advice and seeing results! #GoBruins  https://t.co/UHbEmeIund
jtimberlake	630919244583186432	2015-08-10 21:50:44	157643138	rbruch2010	RT @NFL: #MondayMotivation http://t.co/YBnwcZJDhw
jtimberlake	630918375275892737	2015-08-10 21:47:17	157643138	rbruch2010	RT @WIRED: Why this self-editing action camera is the future of home video http://t.co/5T0jLERCH5 http://t.co/s865ZzVCrX
jtimberlake	630918334666645504	2015-08-10 21:47:07	157643138	rbruch2010	RT @TEDTalks: This is where your elusive creative genius is hiding: http://t.co/F0y0L3Mt51
jtimberlake	630917834357506049	2015-08-10 21:45:08	157643138	rbruch2010	RT @UCLAAthletics: No. 24 recognizing the young RB's for showing up at 1st practice. #BruinsInTheDesert #BruinRevolution http://t.co/RzsoBbâ¦
jtimberlake	630915817232834560	2015-08-10 21:37:07	157643138	rbruch2010	RT @SportsCenter: Broncos' turf crew does best thing you can do when your football field is underwater. (via @Broncos) http://t.co/WQ6oytfLâ¦
jtimberlake	626885283594784768	2015-07-30 18:41:13	157643138	rbruch2010	RT @richardbranson: Angry about tragic, senseless death of #CecilTheLion too? Support groups like @WildAid working to conserve species httpâ¦
jtimberlake	626563188033720320	2015-07-29 21:21:19	157643138	rbruch2010	RT @FortuneMagazine: This 25-year-oldâs invention can charge your phone from across the room http://t.co/FazFhrpQBG
jtimberlake	625300444471013376	2015-07-26 09:43:38	157643138	rbruch2010	RT @applenws: Apple Preparing For Huge iPhone 6S Launch - ValueWalk - ValueWalk http://t.co/kD2nuQAqM9 #apple
jtimberlake	625300113112612868	2015-07-26 09:42:19	157643138	rbruch2010	RT @FastCompany: The Pantone Hotel is...well, colorful: http://t.co/bJC65zLk9v http://t.co/rhsC7V8ZSe
jtimberlake	625299483182637056	2015-07-26 09:39:48	157643138	rbruch2010	RT @FastCompany: What does Apple's earnings report say about the success of the Apple Watch? http://t.co/KTK5DZJj93 http://t.co/zX4kTmkbzN
jtimberlake	625299153946546176	2015-07-26 09:38:30	157643138	rbruch2010	RT @FastCompany: Designing a Lego set for the Internet of Things: http://t.co/X7mua2SQJW http://t.co/KbJGHwKE0b
jtimberlake	624908416650186753	2015-07-25 07:45:51	157643138	rbruch2010	RT @FastCompany: 10 words you should NEVER use in your LinkedIn profile: http://t.co/RLmBPHSJyw http://t.co/UA5g6uq519
jtimberlake	624902114460991488	2015-07-25 07:20:48	157643138	rbruch2010	RT @applenws: This week on AppleInsider: Apple's record Q3, 'Apple Car' news, Back to School promo & more http://t.co/o06XLZBiYk #apple
jtimberlake	622520570068897792	2015-07-18 17:37:24	157643138	rbruch2010	RT @Adweek: Pluto finally gets its picture taken, and some brands do their own flybys: http://t.co/fDv0tgk4vY http://t.co/TG3dDcpHNm
jtimberlake	622519389590388736	2015-07-18 17:32:42	157643138	rbruch2010	RT @Adweek: Millennial marketing tips from 4 of the world's biggest digital platforms: http://t.co/TvfZ3Oj9i5 http://t.co/hYL2TgdtmW
jtimberlake	622518446278864896	2015-07-18 17:28:58	157643138	rbruch2010	RT @RachelPlatten: A winner is a dreamer who never gives up. #MandelaDay
jtimberlake	622517309656031232	2015-07-18 17:24:27	157643138	rbruch2010	RT @FastCompany: Simple is hard: design secrets of Jeff Bezos and Steve Jobs (via @inc) http://t.co/vNaf03OSqC
jtimberlake	619620672877293568	2015-07-10 17:34:15	157643138	rbruch2010	RT @FastCompany: These zippy download kiosks are coming to an airport near you: http://t.co/jjgSkwfETV http://t.co/3Mma7y2bNJ
jtimberlake	619616725248544768	2015-07-10 17:18:33	157643138	rbruch2010	RT @richardbranson: Parent: âHave you heard of @crisistextline?â Daughter: âYes, I used it recently.â Read their moving story http://t.co/zâ¦
jtimberlake	619613613754441728	2015-07-10 17:06:12	157643138	rbruch2010	RT @WIRED: Say hello to the bee hummingbird, the world's tiniest bird. It weighs less than a dime. http://t.co/l65JFxan9P http://t.co/BNu30â¦
jtimberlake	619613539150368768	2015-07-10 17:05:54	157643138	rbruch2010	RT @UCLAFootball: #UCLA head coach Jim Mora was named to the @DoddTrophy preseason watch list. http://t.co/kzLR6M9pXj #GoBruins http://t.coâ¦
jtimberlake	619612567640498176	2015-07-10 17:02:02	157643138	rbruch2010	RT @Forbes: Comic-Con is packed with self-proclaimed geeks â and its attendance is now 49% women: http://t.co/FLxGCt0gwC
jtimberlake	617768899728265216	2015-07-05 14:55:57	157643138	rbruch2010	RT @watters94: 10 weeks until @Broncos kick off on opening Sunday!! ð #milehigh #BroncosCountry @ESanders_10 http://t.co/RCo7tNrE3n
jtimberlake	617464596249608192	2015-07-04 18:46:46	157643138	rbruch2010	RT @espn: "Today, I consider myself the luckiest man on the face of the Earth." Lou Gehrig, with ALS, on this day 76 yrs ago. http://t.coâ¦
jtimberlake	617464432625602564	2015-07-04 18:46:07	157643138	rbruch2010	RT @TEDTalks: "Stories can punch holes in our mental walls. And through those holes, we can get a glimpse of the other." http://t.co/33y6QGâ¦
jtimberlake	616934944502255616	2015-07-03 07:42:07	157643138	rbruch2010	RT @FastCompany: 4 myths about Apple design...from an ex-Apple designer: http://t.co/aQOUci5oFM http://t.co/sp1OgzZoJW
jtimberlake	616934482134724608	2015-07-03 07:40:17	157643138	rbruch2010	RT @FastCompany: Why technology isn't truly wearable: http://t.co/X2eQMcDFrF http://t.co/7e6yq47niN
jtimberlake	616934257512951808	2015-07-03 07:39:23	157643138	rbruch2010	RT @business: Linde AG says hydrogen-fueled cars are becoming a viable challenger to Tesla's battery-driven vehicles http://t.co/Dbv7EOvT5n
jtimberlake	616933601599340544	2015-07-03 07:36:47	157643138	rbruch2010	RT @FortuneMagazine: Why you should probably buy the Amazon Echo http://t.co/wvIqVGC1qc http://t.co/dzPkSdl95q
jtimberlake	614602717835595776	2015-06-26 21:14:41	157643138	rbruch2010	RT @TheEllenShow: If this cat photo doesnât belong on my Good Things Tumblr, I donât know what does. http://t.co/gV61JnCtX2 http://t.co/tEgâ¦
jtimberlake	614602485898973184	2015-06-26 21:13:46	157643138	rbruch2010	Class act. https://t.co/mvJuudAvKn
jtimberlake	614601409820897280	2015-06-26 21:09:29	157643138	rbruch2010	RT @mashable: Apple Watch is now available in 16 countries, soon to be 19 http://t.co/FXX9NraYha
jtimberlake	614600855732404224	2015-06-26 21:07:17	157643138	rbruch2010	RT @FastCompany: .@instagram's all-new search and explore features will change how you use the app: http://t.co/V7Fp4qMce4 http://t.co/VYYNâ¦
jtimberlake	612797228198010881	2015-06-21 21:40:19	157643138	rbruch2010	RT @UCLAAthletics: Happy Fatherâs Day to all of the Bruin Dads! #GoBruins #HappyFathersDay http://t.co/HANMs4AOeq
jtimberlake	612797079715487744	2015-06-21 21:39:43	157643138	rbruch2010	RT @UCLA_Alumni: Looking forward to watching alumnus @dcsofly90 '12 in his debut as Vernon on @BallersHBO, tonight at 10 p.m. #Ballers httpâ¦
jtimberlake	612797028842799104	2015-06-21 21:39:31	157643138	rbruch2010	RT @Broncos: Happy #FathersDay, #BroncosCountry! [http://t.co/lgcUnSb7xD]RT to wish your #Broncos dad a good one! http://t.co/ppF0IggbIl
jtimberlake	612035356217585668	2015-06-19 19:12:54	157643138	rbruch2010	Well done, Morrisons! https://t.co/r4Hy2ETOTe
jtimberlake	611119355582005250	2015-06-17 06:33:03	157643138	rbruch2010	RT @HarvardBiz: The Best Digital Strategists Donât Think in Terms of Either/Or http://t.co/oaqD6KGjRs http://t.co/hyJUSbwwqf
jtimberlake	611118727505915904	2015-06-17 06:30:33	157643138	rbruch2010	RT @richardbranson: My top 10 quotes on dreams: http://t.co/w3V6rhrnfp http://t.co/qaOpGfT76R
jtimberlake	610084980987858944	2015-06-14 10:02:48	157643138	rbruch2010	RT @amanda4bes: This is such a neat idea for a recap. I scored 9/10 on the @FastCompany news quiz. Check it out here: http://t.co/8Uaiwb2qMâ¦
jtimberlake	610080253415976960	2015-06-14 09:44:01	157643138	rbruch2010	RT @adage: With $25 billion up for grabs, media agencies need to change by @tomfgoodwin http://t.co/5T0fDmv7tn
jtimberlake	610079003467247616	2015-06-14 09:39:03	157643138	rbruch2010	RT @Modedaweb: Your Apple Watch Will Soon Control Your Volvo - http://t.co/oV018P4Ok1 #apps #apple #applewatch
jtimberlake	610078806272032768	2015-06-14 09:38:16	157643138	rbruch2010	RT @WIRED: Here's what we know so far about Apple's plans for smart homes http://t.co/pFEi94Zunf
jtimberlake	610078527329804288	2015-06-14 09:37:10	157643138	rbruch2010	RT @Wired_Design: Here's why Apple dumped Helvetica, the world's most beloved typeface: http://t.co/SdtacVPW7d
jtimberlake	609821178065211392	2015-06-13 16:34:33	157643138	rbruch2010	RT @lenadunham: Lip sync battling my #1 teenage celebrity crush is now crossed off the to-do list. Luv ya @jimmyfallon : https://t.co/Qs6Qdâ¦
jtimberlake	609817084135124992	2015-06-13 16:18:17	157643138	rbruch2010	Mind. Blown. https://t.co/ZA24QaXE9U
jtimberlake	605013505805185024	2015-05-31 10:10:35	157643138	rbruch2010	RT @adage: New global brand rankings: Apple beats Google, McDonald's continues to fall http://t.co/k1LpwF2rL2 http://t.co/YfeoeNflTa
jtimberlake	605011608662704130	2015-05-31 10:03:02	157643138	rbruch2010	RT @adage: ICYMI: As social media gets more visual, it's gotten more invisible to marketers. http://t.co/y3xk7COYi1
jtimberlake	605011472540786688	2015-05-31 10:02:30	157643138	rbruch2010	Go Hawks!! https://t.co/Tt6kAnzSHT
jtimberlake	605011295264382976	2015-05-31 10:01:48	157643138	rbruch2010	RT @FortuneMagazine: Apple should hate itself for Google Photos Backup http://t.co/mAjtJKbbxb http://t.co/9LCPX1jG6T
jtimberlake	605010898114117632	2015-05-31 10:00:13	157643138	rbruch2010	RT @FallonTonight: Sunday morning music break: Jimmy and Jack Black recreate the "More Than Words" video https://t.co/cUJ3QqHcIx http://t.câ¦
jtimberlake	605010695139098624	2015-05-31 09:59:24	157643138	rbruch2010	RT @adage: ICYMI: General Mills is reviewing media agencies, joining a big crowd  http://t.co/SiOS4wDynA by @alexbruell http://t.co/5zQ8kcaâ¦
jtimberlake	605010247896334336	2015-05-31 09:57:38	157643138	rbruch2010	RT @FastCompany: Google's Jump could be serious game-changer: http://t.co/OvDEiwvabs
jtimberlake	604447999457128450	2015-05-29 20:43:27	157643138	rbruch2010	RT @FastCompany: The $6.5 billion, 20-year plan to transform an American city http://t.co/B9LK8Wnqnp http://t.co/zEDYm1zwhR
jtimberlake	604446584277999618	2015-05-29 20:37:50	157643138	rbruch2010	RT @FastCompany: It's almost time for #Manhattanhenge! Find out the story of how it was discovered years ago http://t.co/E3wWy4i73g
jtimberlake	602172286125346816	2015-05-23 14:00:35	157643138	rbruch2010	RT @TEDTalks: How to manage the emotional roller coaster of creativity: http://t.co/mO9e6NgKm7
jtimberlake	602171148701442048	2015-05-23 13:56:04	157643138	rbruch2010	A must see video on Gatorade's approach to social. https://t.co/HGyR05kvEW
jtimberlake	601565863754371072	2015-05-21 21:50:53	157643138	rbruch2010	RT @theMMQB: ICYMI: "Iâll always be a @Letterman guy."Peyton Manning pays tribute to the late night star: http://t.co/hIZEH5lkNe http://tâ¦
jtimberlake	601185430952742912	2015-05-20 20:39:10	157643138	rbruch2010	@eggoblue97 We've had a great year in sports. Go Bruins!
jtimberlake	601184830429114368	2015-05-20 20:36:47	157643138	rbruch2010	RT @espn: Peyton Manning is in the house for @Letterman's final show. His first appearance was as a @Vol_Football QB in 1997. http://t.co/Yâ¦
jtimberlake	601184008551018497	2015-05-20 20:33:31	157643138	rbruch2010	RT @mashable: Is Apple quietly working on an app to control home products?  http://t.co/RK84ImDTiu
jtimberlake	601183564319707136	2015-05-20 20:31:45	157643138	rbruch2010	Fascinating and hauntingly beautiful. https://t.co/l4qUVeokum
jtimberlake	601183350485700608	2015-05-20 20:30:54	157643138	rbruch2010	RT @adage: Learn about "the beauty of social" with @Gatorade in the newest Marketer's Playbook video! http://t.co/4pW2kU4TdT http://t.co/4mâ¦
jtimberlake	601183237608615936	2015-05-20 20:30:27	157643138	rbruch2010	RT @PeytonManningFC: Peyton Manning attends final Letterman show http://t.co/kfdvuTxETL http://t.co/nhE2jKYMGT
jtimberlake	601182817754578944	2015-05-20 20:28:47	157643138	rbruch2010	RT @FortuneMagazine: How Apple influenced the new 'Star Wars' films http://t.co/N9BOTQqdTe
jtimberlake	601182722711691264	2015-05-20 20:28:25	157643138	rbruch2010	RT @TheEllenShow: Tonight is David @Lettermanâs final show. What a wonderful, inspiring, hilarious, groundbreaking, amazing ride. #ThanksDaâ¦
jtimberlake	601182583234277376	2015-05-20 20:27:51	157643138	rbruch2010	RT @FortuneMagazine: Apple Watch bands could show up in stores later this weekhttp://t.co/8vydGdE8BI
jtimberlake	601182384940195840	2015-05-20 20:27:04	157643138	rbruch2010	@eggoblue97 So proud of my Bruins!
jtimberlake	595390755121852416	2015-05-04 20:53:12	157643138	rbruch2010	RT @FortuneMagazine: Why GE is partnering with Apple for home and Qualcomm for stores http://t.co/G8XgQNoGvK
jtimberlake	595389956249526272	2015-05-04 20:50:02	157643138	rbruch2010	RT @mashable: May the marketing be with you: 25 #brands still capitalizing on #StarWars mania http://t.co/fMA0BgNOZt
jtimberlake	595386103072456705	2015-05-04 20:34:43	157643138	rbruch2010	RT @WSJphotos: May the Fourth Be With You: Photos of fans celebrating Star Wars Day http://t.co/dxeBUJ38I0 #StarWarsDay http://t.co/q4R9xjwâ¦
jtimberlake	594459319652999168	2015-05-02 07:12:00	157643138	rbruch2010	RT @Forbes: Appleâs new headquarters will be 2.8 million square feet, or 40% of the size of the Pentagon: http://t.co/bSTgIPpu7t http://t.câ¦
jtimberlake	594459252481269760	2015-05-02 07:11:44	157643138	rbruch2010	RT @jerryneuheisel: The Giants just got there next great DE ! Congrats @LPJ_Odighizuwa !
jtimberlake	594459115616923649	2015-05-02 07:11:12	157643138	rbruch2010	Go Bruins! https://t.co/1wQT5tut2S
jtimberlake	594458807926939648	2015-05-02 07:09:58	157643138	rbruch2010	RT @nfl: Wearing #8 for the @TennesseeTitans...Marcus Mariota! #NFLDraft http://t.co/yQPGvCdNoM
jtimberlake	594458402312626176	2015-05-02 07:08:22	157643138	rbruch2010	RT @Broncos: OL @TySambo51 impressive because of versatility â exactly what #Broncos were looking for:  [http://t.co/Y1PzXcUwdH] http://t.câ¦
jtimberlake	594457031471398913	2015-05-02 07:02:55	157643138	rbruch2010	RT @richardbranson: Who is your favourite storyteller? Hereâs a story about the greatest storyteller I know: http://t.co/qt4F1RhZZF http://â¦
jtimberlake	594456300597157889	2015-05-02 07:00:01	157643138	rbruch2010	RT @WIRED: How Tesla's batteries will power your home: http://t.co/Nl88NEOBSF http://t.co/3hHD5kmUp8
jtimberlake	594455919272054784	2015-05-02 06:58:30	157643138	rbruch2010	RT @Forbes: What makes todayâs workplace successful is not the total number of hours worked: http://t.co/sboKDv7xTK
jtimberlake	594455843623587840	2015-05-02 06:58:12	157643138	rbruch2010	RT @AP: MORE: 'Delighted with the news': Baby princess and mother Kate doing well; name forthcoming: http://t.co/Rh7rUF2v7q
jtimberlake	591968168312250368	2015-04-25 10:13:04	157643138	rbruch2010	RT @TEDTalks: "Nowhere is magical unless you can bring the right eyes to it." http://t.co/2taiu4y7jB
jtimberlake	591950179860934657	2015-04-25 09:01:35	157643138	rbruch2010	RT @adage: ICYMI: P&G plans agency consolidation to lop $500 million off fees http://t.co/zzSray7P7d http://t.co/NnVsvQfq8B
jtimberlake	591950130766569472	2015-04-25 09:01:23	157643138	rbruch2010	RT @FastCompany: How Apple is building an ecosystem for your body http://t.co/DtLKsSckNx http://t.co/oaHy3sUGqz
jtimberlake	591949043154182144	2015-04-25 08:57:04	157643138	rbruch2010	Arrived just in time for launch day. â¤ï¸ my #AppleWatch.
jtimberlake	591410603861893120	2015-04-23 21:17:30	157643138	rbruch2010	RT @Broncos: #Broncos - #Packers in Week 8.#Broncos - #Colts in Week 9.History could happen in either [http://t.co/nnwQwozJ1a] http://tâ¦
jtimberlake	591409755459031040	2015-04-23 21:14:08	157643138	rbruch2010	RT @FastCompany: The unusual habits of 8 famous creative minds: http://t.co/lXKGpyQqpk http://t.co/NQDWXph0xY
jtimberlake	591407368459657217	2015-04-23 21:04:39	157643138	rbruch2010	RT @WIREDInsider: Is AI the Killer App for Cancer? http://t.co/7OONoSvbV8 #maketechhuman @nokia http://t.co/LbZ1r3LaVf
jtimberlake	591406849708130304	2015-04-23 21:02:35	157643138	rbruch2010	RT @mashable: You're fooling yourself if you line up at an Apple Store to buy an Apple Watch tomorrow. http://t.co/XWRHe2wnG4
jtimberlake	591400425032650752	2015-04-23 20:37:03	157643138	rbruch2010	RT @mashabletech: You can now see all the Apple Watch apps on the App Store: http://t.co/NIUA8ziZUm http://t.co/Q3ZrShnTHK
jtimberlake	586872606487252993	2015-04-11 08:45:07	157643138	rbruch2010	It worked - I bought one. https://t.co/6Os554BEmX
jtimberlake	586872187279122432	2015-04-11 08:43:27	157643138	rbruch2010	"...marketing begins and ends with the customer experience." https://t.co/yQbVw2qmWD
jtimberlake	586870878740221953	2015-04-11 08:38:15	157643138	rbruch2010	RT @FastCompany: The best way to inspire innovative thinking is to create an ongoing conversation. Here's how: http://t.co/0zPqCcX9U6
jtimberlake	586870492977475584	2015-04-11 08:36:43	157643138	rbruch2010	Truth. https://t.co/yL9cKQpDrN
jtimberlake	584789081034362880	2015-04-05 14:45:56	157643138	rbruch2010	RT @Forbes: The people who are the most creative & efficient in their careers prioritize time away from the office: http://t.co/lDS1Kft9Hs
jtimberlake	584788864679550977	2015-04-05 14:45:04	157643138	rbruch2010	Love this!  https://t.co/C2AKYzMp7u
jtimberlake	584501616855777281	2015-04-04 19:43:39	157643138	rbruch2010	@eggoblue97 Next year! Go Bruins!
jtimberlake	584489442758565888	2015-04-04 18:55:17	157643138	rbruch2010	Way to go Bruins! So proud! https://t.co/KyKvzqyKv6
jtimberlake	584488872647729154	2015-04-04 18:53:01	157643138	rbruch2010	RT @TEDTalks: "One of the simplest facts in business is something we often neglect: We're all human." http://t.co/w2FCGwlYrI
jtimberlake	584488573837123584	2015-04-04 18:51:49	157643138	rbruch2010	RT @jimmyfallon: Tonight at 10 on Spike @SpikeLSB: @LLCoolJ and @chrissyteigen host me vs @TheRock #LipSyncBattle Its on! http://t.co/iHahoâ¦
jtimberlake	584183577014767616	2015-04-03 22:39:53	157643138	rbruch2010	RT @WSJspeakeasy: Watch Jimmy Fallon and first lady Michelle Obama in "The Evolution of Mom Dancing, Part 2" http://t.co/Pw3akcjJv2 http://â¦
jtimberlake	584183365114298369	2015-04-03 22:39:02	157643138	rbruch2010	â@YouTube: What do todayâs teens know about Ace of Base and Coolio? http://t.co/EuD4yRLdDW http://t.co/vYvnR6kxNcâ So many memories.
jtimberlake	584180751899369472	2015-04-03 22:28:39	157643138	rbruch2010	RT @FastCompany: The world's top 10 most innovative companies of 2015 in social media: http://t.co/rambKh7vGA http://t.co/z25ok9eKmF
jtimberlake	584180650476904448	2015-04-03 22:28:15	157643138	rbruch2010	RT @Adweek: Infographic: What digital stats can tell us about Mad Men, Game of Thrones and Daredevil - http://t.co/xMsBTkvJ93 http://t.co/6â¦
jtimberlake	579470773041143808	2015-03-21 22:32:52	157643138	rbruch2010	RT @carrieunderwood: Heard about a sweet boy named Odin & his birthday. Really proud of Peterborough for making it special! Happy birthday,â¦
jtimberlake	579291257442168833	2015-03-21 10:39:33	157643138	rbruch2010	RT @UCLAMBB: It's GAMEDAY! Wake up, turn on CBS, and watch the Bruins take on UAB in the NCAA Tournament this morning. http://t.co/6TJKtlRqâ¦
jtimberlake	579289310479929344	2015-03-21 10:31:48	157643138	rbruch2010	RT @richardbranson: Four traits of collaborative leadership: http://t.co/kgDl5id8zf #readbyrichard http://t.co/KmzM8ftIxa
jtimberlake	579289211603390464	2015-03-21 10:31:25	157643138	rbruch2010	RT @nflnetwork: "He was the iron man... A true American." - Brian Baldinger remembers Chuck Bednarik.Continuing coverage now on NFL Netwoâ¦
jtimberlake	579288771289608193	2015-03-21 10:29:40	157643138	rbruch2010	â@EricDickerson: Thought and prayers to the family of @ProFootballHOF Chuck Bednarik.â Rest in peace, Chuck.
jtimberlake	579288349627801600	2015-03-21 10:27:59	157643138	rbruch2010	RT @FastCompany: Bill Gates on Steve Jobs: "Can you imagine Steve as the CEO of Microsoft? He would have been terrible." http://t.co/i7SrgQâ¦
jtimberlake	576738029152260097	2015-03-14 09:33:56	157643138	rbruch2010	â@FastCompany: How a Google science fair winner is using Minecraft to inspire kids to become inventors http://t.co/gJ5Cd3ajsBâ Brilliant.
jtimberlake	576737531082907648	2015-03-14 09:31:57	157643138	rbruch2010	RT @mashable: Happy Pi Day: 10 YouTube videos for math geeks http://t.co/gE9g322tzZ http://t.co/1OkVQQGr8b
jtimberlake	576735678618185728	2015-03-14 09:24:35	157643138	rbruch2010	RT @richardbranson: âIt falls on a generation to be great.â What are you doing to create the world you want to live in? http://t.co/AnPehWlâ¦
jtimberlake	576735308999364609	2015-03-14 09:23:07	157643138	rbruch2010	â@FortuneMagazine: Consumers are finally ready for paperless transactions. Are you? http://t.co/jSPp9MGGaRâ Finally.
